"Page Title","Page Title",,inc/admin/meta-boxes/class-electro-meta-box-page.php:46,
"Add a custom page title or leave empty if you want the page title to be the same as the page name","Add a custom page title or leave empty if you want the page title to be the same as the page name",,inc/admin/meta-boxes/class-electro-meta-box-page.php:47,
"Page Subtitle","Page Subtitle",,inc/admin/meta-boxes/class-electro-meta-box-page.php:53,
"Add a subtitle to the page","Add a subtitle to the page",,inc/admin/meta-boxes/class-electro-meta-box-page.php:54,
"Hide Breadcrumb","Hide Breadcrumb",,inc/admin/meta-boxes/class-electro-meta-box-page.php:60,
"Check this if you want to hide breadcrumb.","Check this if you want to hide breadcrumb.",,inc/admin/meta-boxes/class-electro-meta-box-page.php:61,
"Error 404","Error 404",,inc/classes/class-electro-breadcrumb.php:99,
"Posts tagged &ldquo;%s&rdquo;","Posts tagged &ldquo;%s&rdquo;",,inc/classes/class-electro-breadcrumb.php:195,
"Author: %s","Author: %s",,inc/classes/class-electro-breadcrumb.php:236,
"Search results for &ldquo;%s&rdquo;","Search results for &ldquo;%s&rdquo;",,inc/classes/class-electro-breadcrumb.php:261,
"Page %d","Page %d",,inc/classes/class-electro-breadcrumb.php:270,
"Install Required Plugins","Install Required Plugins",,"inc/classes/class-tgm-plugin-activation.php:334 inc/functions/setup.php:499",
"Install Plugins","Install Plugins",,"inc/classes/class-tgm-plugin-activation.php:335 inc/functions/setup.php:500",
"Installing Plugin: %s","Installing Plugin: %s",,"inc/classes/class-tgm-plugin-activation.php:337 inc/functions/setup.php:501","translators: %s: plugin name."
"Updating Plugin: %s","Updating Plugin: %s",,inc/classes/class-tgm-plugin-activation.php:339,"translators: %s: plugin name."
"Something went wrong with the plugin API.","Something went wrong with the plugin API.",,"inc/classes/class-tgm-plugin-activation.php:340 inc/functions/setup.php:502",
"This theme requires the following plugin: %1$s.","This theme requires the following plugin: %1$s.",,"inc/classes/class-tgm-plugin-activation.php:343 inc/functions/setup.php:503","translators: 1: plugin name(s)."
"This theme recommends the following plugin: %1$s.","This theme recommends the following plugin: %1$s.",,"inc/classes/class-tgm-plugin-activation.php:349 inc/functions/setup.php:504","translators: 1: plugin name(s)."
"The following plugin needs to be updated to its latest version to ensure maximum compatibility with this theme: %1$s.","The following plugin needs to be updated to its latest version to ensure maximum compatibility with this theme: %1$s.",,"inc/classes/class-tgm-plugin-activation.php:355 inc/functions/setup.php:509","translators: 1: plugin name(s)."
"There is an update available for: %1$s.","There is an update available for: %1$s.",,inc/classes/class-tgm-plugin-activation.php:361,"translators: 1: plugin name(s)."
"The following required plugin is currently inactive: %1$s.","The following required plugin is currently inactive: %1$s.",,"inc/classes/class-tgm-plugin-activation.php:367 inc/functions/setup.php:506","translators: 1: plugin name(s)."
"The following recommended plugin is currently inactive: %1$s.","The following recommended plugin is currently inactive: %1$s.",,"inc/classes/class-tgm-plugin-activation.php:373 inc/functions/setup.php:507","translators: 1: plugin name(s)."
"Begin installing plugin","Begin installing plugin",,"inc/classes/class-tgm-plugin-activation.php:378 inc/functions/setup.php:511",
"Begin updating plugin","Begin updating plugin",,inc/classes/class-tgm-plugin-activation.php:383,
"Begin activating plugin","Begin activating plugin",,inc/classes/class-tgm-plugin-activation.php:388,
"Return to Required Plugins Installer","Return to Required Plugins Installer",,"inc/classes/class-tgm-plugin-activation.php:392 inc/functions/setup.php:513",
"Return to the Dashboard","Return to the Dashboard",,"inc/classes/class-tgm-plugin-activation.php:393
inc/classes/class-tgm-plugin-activation.php:912
inc/classes/class-tgm-plugin-activation.php:2618
inc/classes/class-tgm-plugin-activation.php:3668",
"Plugin activated successfully.","Plugin activated successfully.",,"inc/classes/class-tgm-plugin-activation.php:394
inc/classes/class-tgm-plugin-activation.php:3244 inc/functions/setup.php:514",
"The following plugin was activated successfully:","The following plugin was activated successfully:",,"inc/classes/class-tgm-plugin-activation.php:395
inc/classes/class-tgm-plugin-activation.php:3037",
"No action taken. Plugin %1$s was already active.","No action taken. Plugin %1$s was already active.",,inc/classes/class-tgm-plugin-activation.php:397,"translators: 1: plugin name."
"Plugin not activated. A higher version of %s is needed for this theme. Please update the plugin.","Plugin not activated. A higher version of %s is needed for this theme. Please update the plugin.",,inc/classes/class-tgm-plugin-activation.php:399,"translators: 1: plugin name."
"All plugins installed and activated successfully. %1$s","All plugins installed and activated successfully. %1$s",,inc/classes/class-tgm-plugin-activation.php:401,"translators: 1: dashboard link."
"Dismiss this notice","Dismiss this notice",,inc/classes/class-tgm-plugin-activation.php:402,
"There are one or more required or recommended plugins to install, update or activate.","There are one or more required or recommended plugins to install, update or activate.",,inc/classes/class-tgm-plugin-activation.php:403,
"Please contact the administrator of this site for help.","Please contact the administrator of this site for help.",,inc/classes/class-tgm-plugin-activation.php:404,
"This plugin needs to be updated to be compatible with your theme.","This plugin needs to be updated to be compatible with your theme.",,inc/classes/class-tgm-plugin-activation.php:607,
"Update Required","Update Required",,inc/classes/class-tgm-plugin-activation.php:608,
"The remote plugin package does not contain a folder with the desired slug and renaming did not work.","The remote plugin package does not contain a folder with the desired slug and renaming did not work.",,inc/classes/class-tgm-plugin-activation.php:1019,
"Please contact the plugin provider and ask them to package their plugin according to the WordPress guidelines.","Please contact the plugin provider and ask them to package their plugin according to the WordPress guidelines.",,"inc/classes/class-tgm-plugin-activation.php:1019
inc/classes/class-tgm-plugin-activation.php:1022",
"The remote plugin package consists of more than one file, but the files are not packaged in a folder.","The remote plugin package consists of more than one file, but the files are not packaged in a folder.",,inc/classes/class-tgm-plugin-activation.php:1022,
and,and,"plugin A *and* plugin B","inc/classes/class-tgm-plugin-activation.php:1206
inc/classes/class-tgm-plugin-activation.php:3033",
"TGMPA v%s","TGMPA v%s",,inc/classes/class-tgm-plugin-activation.php:2067,"translators: %s: version number"
Required,Required,,inc/classes/class-tgm-plugin-activation.php:2358,
Recommended,Recommended,,inc/classes/class-tgm-plugin-activation.php:2361,
"WordPress Repository","WordPress Repository",,inc/classes/class-tgm-plugin-activation.php:2377,
"External Source","External Source",,inc/classes/class-tgm-plugin-activation.php:2380,
Pre-Packaged,Pre-Packaged,,inc/classes/class-tgm-plugin-activation.php:2383,
"Not Installed","Not Installed",,inc/classes/class-tgm-plugin-activation.php:2400,
"Installed But Not Activated","Installed But Not Activated",,inc/classes/class-tgm-plugin-activation.php:2404,
Active,Active,,inc/classes/class-tgm-plugin-activation.php:2406,
"Required Update not Available","Required Update not Available",,inc/classes/class-tgm-plugin-activation.php:2412,
"Requires Update","Requires Update",,inc/classes/class-tgm-plugin-activation.php:2415,
"Update recommended","Update recommended",,inc/classes/class-tgm-plugin-activation.php:2418,
"%1$s, %2$s","%1$s, %2$s","Install/Update Status",inc/classes/class-tgm-plugin-activation.php:2427,"translators: 1: install status, 2: update status"
"All <span class=""count"">(%s)</span>","All <span class=""count"">(%s)</span>",plugins,inc/classes/class-tgm-plugin-activation.php:2473,"translators: 1: number of plugins."
"To Install <span class=""count"">(%s)</span>","To Install <span class=""count"">(%s)</span>",,inc/classes/class-tgm-plugin-activation.php:2477,"translators: 1: number of plugins."
"Update Available <span class=""count"">(%s)</span>","Update Available <span class=""count"">(%s)</span>",,inc/classes/class-tgm-plugin-activation.php:2481,"translators: 1: number of plugins."
"To Activate <span class=""count"">(%s)</span>","To Activate <span class=""count"">(%s)</span>",,inc/classes/class-tgm-plugin-activation.php:2485,"translators: 1: number of plugins."
unknown,unknown,"as in: ""version nr unknown""",inc/classes/class-tgm-plugin-activation.php:2567,
"Installed version:","Installed version:",,inc/classes/class-tgm-plugin-activation.php:2575,
"Minimum required version:","Minimum required version:",,inc/classes/class-tgm-plugin-activation.php:2583,
"Available version:","Available version:",,inc/classes/class-tgm-plugin-activation.php:2595,
"No plugins to install, update or activate.","No plugins to install, update or activate.",,inc/classes/class-tgm-plugin-activation.php:2618,
Plugin,Plugin,,inc/classes/class-tgm-plugin-activation.php:2632,
Source,Source,,inc/classes/class-tgm-plugin-activation.php:2633,
Type,Type,,inc/classes/class-tgm-plugin-activation.php:2634,
Version,Version,,inc/classes/class-tgm-plugin-activation.php:2638,
Status,Status,,inc/classes/class-tgm-plugin-activation.php:2639,
"Install %2$s","Install %2$s",,inc/classes/class-tgm-plugin-activation.php:2688,"translators: %2$s: plugin name in screen reader markup"
"Update %2$s","Update %2$s",,inc/classes/class-tgm-plugin-activation.php:2693,"translators: %2$s: plugin name in screen reader markup"
"Activate %2$s","Activate %2$s",,inc/classes/class-tgm-plugin-activation.php:2699,"translators: %2$s: plugin name in screen reader markup"
"Upgrade message from the plugin author:","Upgrade message from the plugin author:",,inc/classes/class-tgm-plugin-activation.php:2769,
Install,Install,,inc/classes/class-tgm-plugin-activation.php:2802,
Update,Update,,inc/classes/class-tgm-plugin-activation.php:2808,
Activate,Activate,,inc/classes/class-tgm-plugin-activation.php:2811,
"No plugins were selected to be installed. No action taken.","No plugins were selected to be installed. No action taken.",,inc/classes/class-tgm-plugin-activation.php:2842,
"No plugins were selected to be updated. No action taken.","No plugins were selected to be updated. No action taken.",,inc/classes/class-tgm-plugin-activation.php:2844,
"No plugins are available to be installed at this time.","No plugins are available to be installed at this time.",,inc/classes/class-tgm-plugin-activation.php:2885,
"No plugins are available to be updated at this time.","No plugins are available to be updated at this time.",,inc/classes/class-tgm-plugin-activation.php:2887,
"No plugins were selected to be activated. No action taken.","No plugins were selected to be activated. No action taken.",,inc/classes/class-tgm-plugin-activation.php:2993,
"No plugins are available to be activated at this time.","No plugins are available to be activated at this time.",,inc/classes/class-tgm-plugin-activation.php:3019,
"Plugin activation failed.","Plugin activation failed.",,inc/classes/class-tgm-plugin-activation.php:3243,
"Updating Plugin %1$s (%2$d/%3$d)","Updating Plugin %1$s (%2$d/%3$d)",,inc/classes/class-tgm-plugin-activation.php:3583,"translators: 1: plugin name, 2: action number 3: total number of actions."
"An error occurred while installing %1$s: <strong>%2$s</strong>.","An error occurred while installing %1$s: <strong>%2$s</strong>.",,inc/classes/class-tgm-plugin-activation.php:3586,"translators: 1: plugin name, 2: error message."
"The installation of %1$s failed.","The installation of %1$s failed.",,inc/classes/class-tgm-plugin-activation.php:3588,"translators: 1: plugin name."
"The installation and activation process is starting. This process may take a while on some hosts, so please be patient.","The installation and activation process is starting. This process may take a while on some hosts, so please be patient.",,inc/classes/class-tgm-plugin-activation.php:3591,
"%1$s installed and activated successfully.","%1$s installed and activated successfully.",,inc/classes/class-tgm-plugin-activation.php:3593,"translators: 1: plugin name."
"All installations and activations have been completed.","All installations and activations have been completed.",,inc/classes/class-tgm-plugin-activation.php:3594,
"Installing and Activating Plugin %1$s (%2$d/%3$d)","Installing and Activating Plugin %1$s (%2$d/%3$d)",,inc/classes/class-tgm-plugin-activation.php:3596,"translators: 1: plugin name, 2: action number 3: total number of actions."
"The installation process is starting. This process may take a while on some hosts, so please be patient.","The installation process is starting. This process may take a while on some hosts, so please be patient.",,inc/classes/class-tgm-plugin-activation.php:3599,
"%1$s installed successfully.","%1$s installed successfully.",,inc/classes/class-tgm-plugin-activation.php:3601,"translators: 1: plugin name."
"All installations have been completed.","All installations have been completed.",,inc/classes/class-tgm-plugin-activation.php:3602,
"Installing Plugin %1$s (%2$d/%3$d)","Installing Plugin %1$s (%2$d/%3$d)",,inc/classes/class-tgm-plugin-activation.php:3604,"translators: 1: plugin name, 2: action number 3: total number of actions."
"Show Details","Show Details",,inc/classes/class-tgm-plugin-activation.php:3608,
"Hide Details","Hide Details",,inc/classes/class-tgm-plugin-activation.php:3608,
"Add a menu","Add a menu",,inc/classes/class-wp-bootstrap-navwalker.php:230,
"Store Category","Store Category",,inc/dokan/functions.php:56,
"Store Location","Store Location",,inc/dokan/functions.php:59,
"Store Time","Store Time",,inc/dokan/functions.php:63,
"Contact Vendor","Contact Vendor",,inc/dokan/functions.php:67,
"Store Sidebar","Store Sidebar",,inc/dokan/functions.php:108,
Specifications,Specifications,,"inc/dokan/functions.php:139 inc/woocommerce/class-electro-wc-helper.php:290",
"Manage specifications for this product.","Manage specifications for this product.",,inc/dokan/functions.php:140,
"Display Attributes","Display Attributes",,"inc/dokan/functions.php:157 inc/woocommerce/class-electro-wc-helper.php:304",
"Attributes Title","Attributes Title",,"inc/dokan/functions.php:162 inc/woocommerce/class-electro-wc-helper.php:312",
Facebook,Facebook,,"inc/functions/extras.php:148
inc/redux-framework/functions/footer-functions.php:291
inc/redux-framework/options/social-options.php:13",
Twitter,Twitter,,"inc/functions/extras.php:154
inc/redux-framework/functions/footer-functions.php:297
inc/redux-framework/options/social-options.php:20",
"Whatsapp Mobile","Whatsapp Mobile",,"inc/functions/extras.php:160
inc/redux-framework/functions/footer-functions.php:303
inc/redux-framework/options/social-options.php:27",
"Whatsapp Desktop","Whatsapp Desktop",,"inc/functions/extras.php:165
inc/redux-framework/functions/footer-functions.php:308
inc/redux-framework/options/social-options.php:34",
Pinterest,Pinterest,,"inc/functions/extras.php:170
inc/redux-framework/functions/footer-functions.php:313
inc/redux-framework/options/social-options.php:48",
LinkedIn,LinkedIn,,"inc/functions/extras.php:176
inc/redux-framework/functions/footer-functions.php:318
inc/redux-framework/options/social-options.php:55",
Google+,Google+,,"inc/functions/extras.php:182
inc/redux-framework/functions/footer-functions.php:324
inc/redux-framework/options/social-options.php:41",
Tumblr,Tumblr,,"inc/functions/extras.php:188
inc/redux-framework/functions/footer-functions.php:330
inc/redux-framework/options/social-options.php:62",
Instagram,Instagram,,"inc/functions/extras.php:193
inc/redux-framework/functions/footer-functions.php:336
inc/redux-framework/options/social-options.php:69",
Youtube,Youtube,,"inc/functions/extras.php:198
inc/redux-framework/functions/footer-functions.php:341
inc/redux-framework/options/social-options.php:76",
Vimeo,Vimeo,,"inc/functions/extras.php:203
inc/redux-framework/functions/footer-functions.php:347
inc/redux-framework/options/social-options.php:83",
Dribbble,Dribbble,,"inc/functions/extras.php:208
inc/redux-framework/functions/footer-functions.php:352
inc/redux-framework/options/social-options.php:90",
StumbleUpon,StumbleUpon,,"inc/functions/extras.php:214
inc/redux-framework/functions/footer-functions.php:357",
"Sound Cloud","Sound Cloud",,"inc/functions/extras.php:219
inc/redux-framework/functions/footer-functions.php:363
inc/redux-framework/options/social-options.php:104",
Vine,Vine,,"inc/functions/extras.php:225
inc/redux-framework/functions/footer-functions.php:368
inc/redux-framework/options/social-options.php:111",
VKontakte,VKontakte,,"inc/functions/extras.php:231
inc/redux-framework/functions/footer-functions.php:373
inc/redux-framework/options/social-options.php:118",
Telegram,Telegram,,"inc/functions/extras.php:237
inc/redux-framework/functions/footer-functions.php:378
inc/redux-framework/options/social-options.php:125",
